product_id,product_name,main_category,rating_num,rating_count_num,sentiment_score,sentiment_label,sentiment_confidence,dominant_topic,topic_score,matched_topic_words,review_length_chars
B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,4.2,13937.0,1.1628037994676221,positive,0.07981220657276995,Product Quality & Durability,7,"quality, working, build",2959
B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,4.3,27696.0,1.2698094768045127,positive,0.06208053691275168,Compatibility & Usability,6,"working, works, mobile, phone, fit, easy",4327
B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics,3.8,17831.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics,4.3,178912.0,0.9547920752586629,positive,0.06511627906976744,Charging & Power,16,"power, battery, charge",1610
B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,4.0,7807.0,0.7738232325341369,positive,0.08383233532934131,Compatibility & Usability,11,"phone, android",1159
B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Electronics,4.3,17415.0,0.36273812505500586,positive,0.05789473684210526,Charging & Power,29,"battery, fast, charge, charging, type, port",5819
B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics,4.3,17415.0,0.36273812505500586,positive,0.05789473684210526,Charging & Power,29,"battery, fast, charge, charging, type, port",5819
B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,4.0,7807.0,0.7738232325341369,positive,0.08383233532934131,Compatibility & Usability,11,"phone, android",1159
B0BBN3WF7V,"Redmi A1 (Light Green, 2GB RAM 32GB ROM) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,4.0,7807.0,0.7738232325341369,positive,0.08383233532934131,Compatibility & Usability,11,"phone, android",1159
B0BDRVFDKP,"SanDisk Ultra® microSDXC™ UHS-I Card, 64GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,4.4,67259.0,1.021054940485262,positive,0.14893617021276595,Charging & Power,2,fast,335
B0B5LVS732,"Noise Pulse Go Buzz Smart Watch Bluetooth Calling with 1.69"" Display, 550 NITS, 150+ Cloud Watch Face, SPo2, Heart Rate Tracking, 100 Sports Mode with Auto Detection, Longer Battery (Jet Black)",Electronics,4.1,10689.0,0.6622661785325219,positive,0.043859649122807015,Compatibility & Usability,3,"phone, device",1578
B09V2Q4QVQ,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal",Electronics,4.0,128311.0,0.17025130615174972,positive,0.11594202898550725,Charging & Power,5,"battery, charge",1019
B09V12K8NT,"boAt Wave Lite Smartwatch with 1.69"" HD Display, Sleek Metal Body, HR & SpO2 Level Monitor, 140+ Watch Faces, Activity Tracker, Multiple Sports Modes, IP68 & 7 Days Battery Life(Active Black)",Electronics,3.9,21796.0,1.0327955589886444,positive,0.16666666666666666,Charging & Power,2,"battery, power",443
B01DEWVZ2C,"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfort fit (Black)",Electronics,4.1,192590.0,0.5753964555687505,positive,0.10135135135135136,Product Quality & Durability,10,"quality, build, defective, long",1076
B0BMGB3CH9,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,4.2,284.0,0.7145446229081065,positive,0.08761329305135952,Compatibility & Usability,12,"mobile, phone, device, android, fit",2744
B08D77XZX5,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)",Electronics,3.9,58162.0,1.0405319634289438,positive,0.13533834586466165,Price & Value,6,"price, deal, worth",938
B09XB8GFBQ,"Redmi 10A (Charcoal Black, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,4.0,12796.0,0.7844645405527362,positive,0.38461538461538464,Price & Value,3,"price, value, money",161
B07WG8PDCW,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",Electronics,4.0,14282.0,1.6733200530681511,positive,0.2,Product Quality & Durability,4,"quality, build, working",441
B07GPXXNNG,boAt Bassheads 100 in Ear Wired Earphones with Mic(Taffy Pink),Electronics,4.1,363713.0,1.2229371288986763,positive,0.168141592920354,Product Quality & Durability,3,quality,801
B0BDYVC5TD,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",Electronics,4.4,67259.0,1.021054940485262,positive,0.14893617021276595,Charging & Power,2,fast,335
B0BMGB2TPR,"Samsung Galaxy M04 Light Green, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Electronics,4.2,284.0,0.7145446229081065,positive,0.08761329305135952,Compatibility & Usability,12,"mobile, phone, device, android, fit",2744
B08MC57J31,"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB and Type C), Triple Output Ports, (Black)",Electronics,4.3,15970.0,1.0089956834182328,positive,0.09036144578313253,Charging & Power,13,"charging, usb, type, port, fast, power",1121
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",Electronics,4.3,178912.0,0.9547920752586629,positive,0.06511627906976744,Charging & Power,16,"power, battery, charge",1610
B0746JGVDS,"ELV Car Mount Adjustable Car Phone Holder Universal Long Arm, Windshield for Smartphones - Black",Electronics,3.9,46399.0,1.3969077819782347,positive,0.12432432432432433,Price & Value,7,"money, worth, value, price",1259
B08VFF6JQ8,Samsung 25W USB Travel Adapter for Cellular Phones - White,Electronics,4.4,8891.0,0.4743416490252569,positive,0.0625,Charging & Power,29,"charging, charger, type, adapter, charge, cable, fast, watt",1121
B09NVPSCQT,"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",Electronics,4.0,30254.0,0.7181848464596079,positive,0.11578947368421053,Charging & Power,5,"battery, charge",655
B09YV4RG4D,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces - Black",Electronics,4.2,22636.0,1.0583005244258363,positive,0.09142857142857143,Charging & Power,9,"battery, charger, charge, charging, fast",1258
B09TWHTBKQ,"Samsung Galaxy M33 5G (Mystique Green, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,4.1,22318.0,0.9582749368384387,positive,0.03523238380809595,Compatibility & Usability,27,"phone, android, device, laptop, works",10220
B08L5HMJVW,"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R",Electronics,4.4,67259.0,1.021054940485262,positive,0.14893617021276595,Charging & Power,2,fast,335
B0B4F2XCK3,"Samsung Galaxy M13 (Aqua Green, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus",Electronics,4.1,18998.0,0.29668090586048923,positive,0.07334963325183375,Compatibility & Usability,19,"phone, works, mobile, easy, working",2971
B0BF54972T,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,4.2,13937.0,1.1628037994676221,positive,0.07981220657276995,Product Quality & Durability,7,"quality, working, build",2959
B09YV4MW2T,"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, 60 Sports Modes, in Built Mic & Speaker with IP68 Rating",Electronics,4.2,29471.0,0.7289480870769444,positive,0.05904059040590406,Compatibility & Usability,7,"phone, working",1846
B09TWH8YHM,"Samsung Galaxy M33 5G (Emerald Brown, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics,4.1,22318.0,0.9582749368384387,positive,0.03523238380809595,Compatibility & Usability,27,"phone, android, device, laptop, works",10220
B07WGMMQGP,"iQOO vivo Z6 5G (Chromatic Blue, 6GB RAM, 128GB Storage) | Snapdragon 695-6nm Processor | 120Hz FHD+ Display | 5000mAh Battery",Electronics,4.0,21350.0,0.4082482904638631,positive,0.16666666666666666,Compatibility & Usability,5,"mobile, phone, works",669
B0BF563HB4,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,4.2,13937.0,1.1628037994676221,positive,0.07981220657276995,Product Quality & Durability,7,"quality, working, build",2959
B07JW9H4J1,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini (3 FT Pack of 1, Grey)",Computers&Accessories,4.2,24270.0,1.35400640077266,positive,0.22727272727272727,Charging & Power,6,"charging, cable, fast",459
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery",Electronics,4.1,313836.0,0.8219949365267865,positive,0.08108108108108109,Charging & Power,5,"battery, fast, charging, charger",1007
B09GFLXVH9,"Redmi 9A Sport (Coral Green, 2GB RAM, 32GB Storage) | 2GHz Octa-core Helio G25 Processor | 5000 mAh Battery",Electronics,4.1,313836.0,0.8219949365267865,positive,0.08108108108108109,Charging & Power,5,"battery, fast, charging, charger",1007
B0BF4YBLPX,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,4.2,13937.0,1.1628037994676221,positive,0.07981220657276995,Product Quality & Durability,7,"quality, working, build",2959
B09XB7DPW1,"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,4.0,12796.0,0.7844645405527362,positive,0.38461538461538464,Price & Value,3,"price, value, money",161
B07PFJ5W31,AGARO Blaze USB 3.0 to USB Type C OTG Adapter,Electronics,4.3,14185.0,1.0256451881367414,positive,0.16883116883116883,Charging & Power,5,"charge, fast, charger, cable, usb",548
B0B3N7LR6K,"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368*448 Pixel Resolution 100+ Sports Mode, TWS Connection, Voice Assistance, SPO2 & Heart Rate Monitoring",Electronics,4.3,17159.0,1.3675593512659598,positive,0.08060109289617487,Compatibility & Usability,14,"mobile, phone, easy, device, working",5245
B09ZQK9X8G,"Noise ColorFit Pro 4 Advanced Bluetooth Calling Smart Watch with 1.72"" TruView Display, Fully-Functional Digital Crown, 311 PPI, 60Hz Refresh Rate, 500 NITS Brightness (Charcoal Black)",Electronics,4.1,5179.0,0.5454545454545454,positive,0.049586776859504134,Charging & Power,1,fast,840
B098NS6PVG,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, Laptops & other Type C devices, PD Technology, 480Mbps Data Sync, Quick Charge 3.0 (RCT15A, Black)",Computers&Accessories,4.0,43993.0,1.4362649974350634,positive,0.14285714285714285,Charging & Power,19,"cable, charging, usb, fast, port, power",1186
B07WJV6P1R,"iQOO Z6 Lite 5G by vivo (Stellar Green, 6GB RAM, 128GB Storage) | World's First Snapdragon 4 Gen 1 | 120Hz Refresh Rate | 5000mAh Battery | Travel Adapter to be Purchased Separately",Electronics,4.1,19252.0,1.3379872160113453,positive,0.13986013986013987,Product Quality & Durability,8,"quality, build, working",1041
B096MSW6CT,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iPad Air, Pro, Mini & iOS Devices",Computers&Accessories,3.9,7928.0,1.0776318121606494,positive,0.25806451612903225,Product Quality & Durability,4,"working, durable, sturdy",223
B0BF54LXW6,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,4.2,13937.0,1.1628037994676221,positive,0.07981220657276995,Product Quality & Durability,7,"quality, working, build",2959
B09XB7SRQ5,"Redmi 10A (Slate Grey, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5GB RAM with RAM Booster",Electronics,4.0,12796.0,0.7844645405527362,positive,0.38461538461538464,Price & Value,3,"price, value, money",161
B09FFK1PQG,"Duracell 38W Fast Car Charger Adapter with Dual Output. Quick Charge, Type C PD 20W & Qualcomm Certified 3.0 Compatible for iPhone, All Smartphones, Tablets & More (Copper & Black)",Electronics,4.4,1680.0,1.0062305898749053,positive,0.1625,Charging & Power,16,"charging, charger, fast, port, cable",555
B09RMQYHLH,"realme narzo 50 (Speed Blue, 4GB RAM+64GB Storage) Helio G96 Processor | 50MP AI Triple Camera | 120Hz Ultra Smooth Display",Electronics,4.2,13246.0,0.3943615033625495,positive,0.03732503888024884,Compatibility & Usability,11,"phone, device, android, mobile",4746
B08ZN4B121,"WeCool Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,3.8,14648.0,0.880172458846704,positive,0.06324110671936758,Product Quality & Durability,3,"quality, long, sturdy",1754
B0B3RSDSZ3,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,4.3,27696.0,1.2698094768045127,positive,0.06208053691275168,Compatibility & Usability,6,"working, works, mobile, phone, fit, easy",4327
B08VB34KJ1,"OPPO A74 5G (Fantastic Purple,6GB RAM,128GB Storage) with No Cost EMI/Additional Exchange Offers",Electronics,4.2,32916.0,1.1338934190276817,positive,0.20634920634920634,Compatibility & Usability,4,"phone, mobile, working",461
B09T39K9YL,"Redmi Note 11 Pro + 5G (Stealth Black, 6GB RAM, 128GB Storage) | 67W Turbo Charge | 120Hz Super AMOLED Display | Additional Exchange Offers | Charger Included",Electronics,3.9,25824.0,1.4345089214865172,positive,0.0835117773019272,Compatibility & Usability,17,"phone, fit, iphone, android, mobile",3357
B08VF8V79P,"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black",Electronics,4.4,7462.0,0.8512055557875505,positive,0.12574850299401197,Charging & Power,23,"charger, fast, charging, charge, cable, adapter",1130
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),Electronics,4.0,37817.0,1.1396057645963795,positive,0.12987012987012986,Price & Value,3,"affordable, expensive, worth",557
B09PNKXSKF,"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",Electronics,4.0,30254.0,0.7181848464596079,positive,0.11578947368421053,Charging & Power,5,"battery, charge",655
B0B5DDJNH4,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes, HR, SpO2, IP68(Mauve)",Electronics,3.8,17831.0,1.5633022999873007,positive,0.09069212410501193,Price & Value,7,"price, budget, value, money, affordable",2780
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",Computers&Accessories,4.2,94364.0,1.0,positive,0.15625,Charging & Power,5,"cable, charger, fast, charging, type",443
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",Computers&Accessories,4.2,16905.0,0.9513295606470419,positive,0.09497206703910614,Charging & Power,33,"cable, charging, lightning, fast, charger, charge, battery, power",2451
B07WDKLDRX,"iQOO Neo 6 5G (Dark Nova, 8GB RAM, 128GB Storage) | Snapdragon® 870 5G | 80W FlashCharge",Electronics,4.4,20311.0,0.34626591409485674,positive,0.038301415487094086,Charging & Power,38,"usb, battery, charging, fast, port, cable, charger, power",8718
B09MQSCJQ1,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery(Charcoal Black)",Electronics,4.2,69622.0,0.27386127875258304,positive,0.075,Compatibility & Usability,3,"mobile, working",800
B094YFFSMY,"Tygot Bluetooth Extendable Selfie Sticks with Wireless Remote and Tripod Stand, 3-in-1 Multifunctional Selfie Stick with Tripod Stand Compatible with iPhone/OnePlus/Samsung/Oppo/Vivo and All Phones",Electronics,4.0,3382.0,0.6047078979069521,positive,0.08208955223880597,Price & Value,4,"worth, cheap, money",936
B09MT84WV5,"Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA), Blue",Electronics,4.3,140036.0,0.6446583712203042,positive,0.09090909090909091,Price & Value,4,"price, deal",1090
B08VS3YLRK,"Portronics Adapto 20 Type C 20W Fast PD/Type C Adapter Charger with Fast Charging for iPhone 12/12 Pro/12 Mini/12 Pro Max/11/XS/XR/X/8/Plus, iPad Pro/Air/Mini, Galaxy 10/9/8 (Adapter Only) White",Electronics,4.1,8599.0,0.9191450300180578,positive,0.1896551724137931,Price & Value,7,"value, money, price",391
