amazon_record_id,product_id,product_name,main_category,sub_category,rating_num,rating_count_num,discount_percentage_num,estimated_revenue_proxy,review_length_chars,vader_compound_score,vader_sentiment_label,lda_topic_id,lda_topic_label,lda_topic_probability
274,B08PZ6HZLT,VW 80 cm (32 inches) HD Ready Android Smart LED TV VW32PRO (Black),Electronics,"HomeTheater,TV&Video",4.0,6347.0,53,57116653.0,252,0.9643,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.7361373356527864
275,B075TJHWVC,Airtel Digital TV HD Set Top Box with 1 Month Basic Pack with Recording + Free Standard Installation,Electronics,"HomeTheater,TV&Video",4.2,3300.0,60,3026100.0,525,0.2732,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9705819980616809
276,B09LV13JFB,LOHAYA Voice Assistant Remote Compatible for Airtel Xstream Set-Top Box Remote Control with Netflix Function (Black) (Non - Voice),Electronics,"HomeTheater,TV&Video",3.3,23.0,60,9177.0,381,-0.7479,negative,1,"Topic 1: Value, Usability & Everyday Products",0.5226307859581115
277,B092BL5DCX,Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black),Electronics,"HomeTheater,TV&Video",4.3,7109.0,34,327006891.0,4728,0.9984,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9000152781496022
278,B09VH568H7,Amazon Brand - Solimo 3A Fast Charging Tough Type C USB Data Cable  – 1 Meter,Computers&Accessories,Accessories&Peripherals,3.8,51.0,60,6069.0,295,0.4939,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8288401408366479
279,B09HQSV46W,Mi 100 cm (40 inches) Horizon Edition Full HD Android LED TV 4A | L40M6-EI (Black),Electronics,"HomeTheater,TV&Video",4.2,32840.0,27,722447160.0,783,0.9625,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9835363025799929
280,B08TZD7FQN,"Astigo Compatible Remote Control for Mi Smart LED 4A (43""/32"")",Electronics,"HomeTheater,TV&Video",3.7,708.0,50,211692.0,657,0.8874,positive,1,"Topic 1: Value, Usability & Everyday Products",0.8046709470867334
281,B0B21XL94T,Toshiba 108 cm (43 inches) V Series Full HD Smart Android LED TV 43V35KP (Silver),Electronics,"HomeTheater,TV&Video",4.3,1657.0,37,36437430.0,972,0.9432,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5922218074508523
282,B09PTT8DZF,"Lenovo USB A to Type-C Tangle-free  Aramid fiber braided 1.2m cable with 4A Fast charging & 480 MBPS data transmission, certified 10000+ bend lifespan, Metallic Grey",Computers&Accessories,Accessories&Peripherals,3.9,523.0,38,218321.12,359,0.6486,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9031143923095825
283,B0B94JPY2N,"Amazon Brand - Solimo 65W Fast Charging Braided Type C to C Data Cable | Suitable For All Supported Mobile Phones (1 Meter, Black)",Computers&Accessories,Accessories&Peripherals,3.0,,80,,446,0.743,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9796105206207962
284,B0B3XXSB1K,LG 139 cm (55 inches) 4K Ultra HD Smart LED TV 55UQ7500PSF (Ceramic Black),Electronics,"HomeTheater,TV&Video",4.3,1376.0,40,66034240.0,1462,0.934,positive,1,"Topic 1: Value, Usability & Everyday Products",0.850021873764091
285,B08RZ12GKR,Tata Sky Digital TV HD Setup Box Remote,Electronics,"HomeTheater,TV&Video",3.5,121.0,57,26015.0,458,0.8922,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9786063606981898
286,B0B4T8RSJ1,"pTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Smartphone, Type-C USB Devices (White)",Computers&Accessories,Accessories&Peripherals,3.9,1075.0,88,106425.0,492,0.836,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9851661399982349
287,B0B7B9V9QP,VU 108 cm (43 inches) Premium Series Full HD Smart LED TV 43GA (Black),Electronics,"HomeTheater,TV&Video",4.0,1001.0,46,19017999.0,914,0.9849,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6728111641848853
288,B08XXVXP3J,"Storite Super Speed USB 3.0 Male to Male Cable for Hard Drive Enclosures, Laptop Cooling Pad, DVD Players(60cm,Black)",Computers&Accessories,Accessories&Peripherals,4.3,112.0,75,27888.0,437,-0.6542,negative,3,"Topic 3: Charging, Cables & Connectivity",0.8320055724376377
289,B06XGWRKYT,Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),Electronics,"HomeTheater,TV&Video",3.8,3022.0,50,24172978.0,906,-0.5404,negative,1,"Topic 1: Value, Usability & Everyday Products",0.7203632414792878
290,B07CWDX49D,"AmazonBasics Double Braided Nylon USB Type-C to Type-C 2.0 Cable, Charging Adapter, Smartphone 6 feet, Dark Grey",Computers&Accessories,Accessories&Peripherals,4.3,5451.0,59,3537699.0,753,0.8316,positive,3,"Topic 3: Charging, Cables & Connectivity",0.7399094026797243
291,B09TY4MSH3,Firestick Remote,Electronics,"HomeTheater,TV&Video",3.3,73.0,48,94097.0,1304,0.9107,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7189748839365689
292,B07RY2X9MP,"AmazonBasics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord (10-Foot, Dark Grey)",Electronics,"HomeTheater,TV&Video",4.5,1029.0,59,626661.0,566,0.98,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5605981845698768
293,B0B2C5MJN6,Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),Electronics,"HomeTheater,TV&Video",4.1,1555.0,40,51299450.0,902,0.9803,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6695297022281399
294,B0BBMGLQDW,"Tuarso 8K HDMI 2.1 Cable 48Gbps , 1.5 Meter High-Speed Braided HDMI Cable ( 8K@60HZ、4K@120HZ、2K@240HZ ) HDMI 2.1 Cable Compatible with Monitors , Television , Laptops , Projectors , Game Consoles and more with HDMI Ports Device",Electronics,"HomeTheater,TV&Video",4.2,47.0,70,28153.0,212,0.8591,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8087236415775236
295,B01LONQBDG,AmazonBasics USB Type-C to Micro-B 2.0 Cable - 6 Inches (15.2 Centimeters) - White,Computers&Accessories,Accessories&Peripherals,4.1,14896.0,61,5198704.0,1742,0.9867,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8310251960079433
296,B08XXF5V6G,Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black),Electronics,"HomeTheater,TV&Video",4.4,1712.0,41,51358288.0,410,0.9292,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6754177246655675
297,B09HK9JH4F,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)",Electronics,"HomeTheater,TV&Video",4.2,1335.0,50,265665.0,546,0.7962,positive,1,"Topic 1: Value, Usability & Everyday Products",0.980929677448515
298,B09MMD1FDN,7SEVEN® Suitable Sony Tv Remote Original Bravia for Smart Android Television Compatible for Any Model of LCD LED OLED UHD 4K Universal Sony Remote Control,Electronics,"HomeTheater,TV&Video",3.9,214.0,50,74686.0,682,0.9611,positive,1,"Topic 1: Value, Usability & Everyday Products",0.983787502205718
299,B09HN7LD5L,"PROLEGEND® PL-T002 Universal TV Stand Table Top for Most 22 to 65 inch LCD Flat Screen TV, VESA up to 800 by 400mm",Electronics,"HomeTheater,TV&Video",4.0,184.0,59,340400.0,583,0.9719,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9819434475213371
300,B0BNDD9TN6,WANBO X1 Pro (Upgraded) | Native 1080P Full HD | Android 9 | Projector for Home | LED Cinema | 350ANSI | 3900 lumens | WiFi Bluetooth | HDMI ARC | Dolby DTS | 4D Keystone Correction (Global Version),Electronics,"HomeTheater,TV&Video",4.5,7.0,52,97930.0,274,0.8436,positive,1,"Topic 1: Value, Usability & Everyday Products",0.7839690490945139
301,B0941392C8,"Lava Charging Adapter Elements D3 2A Fast Charging Speed Usb Type C Data Cable, White",Computers&Accessories,Accessories&Peripherals,3.7,41.0,71,5289.0,493,0.1007,positive,3,"Topic 3: Charging, Cables & Connectivity",0.7985978908647722
302,B01M5967SY,"TIZUM High Speed HDMI Cable Aura -Gold Plated-High Speed Data 10.2Gbps, 3D, 4K, HD 1080P (10 Ft/ 3 M)",Electronics,"HomeTheater,TV&Video",4.2,12153.0,62,4605987.0,1181,0.9816,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5584451274272831
303,B016MDK4F4,Technotech High Speed HDMI Cable 5 Meter V1.4 - Supports Full HD 1080p (Color May Vary),Electronics,"HomeTheater,TV&Video",4.2,25.0,63,4625.0,166,0.8126,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9375762422119986
304,B08G43CCLC,"NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC OS) NOt Support to DVR and HDTV",Computers&Accessories,NetworkingDevices,4.2,163.0,78,35534.0,431,0.8094,positive,1,"Topic 1: Value, Usability & Everyday Products",0.6475748207395732
305,B0B61GCHC1,"LS LAPSTER Quality Assured USB 2.0 morpho cable, morpho device cable for Mso 1300 E3/E2/E Biometric Finger Print Scanner morpho USB cable (Black)",Computers&Accessories,Accessories&Peripherals,4.3,87.0,80,17313.0,432,0.9495,positive,3,"Topic 3: Charging, Cables & Connectivity",0.6116221904539009
306,B07RX14W1Q,"Amazon Basics 10.2 Gbps High-Speed 4K HDMI Cable with Braided Cord, 1.8 Meter, Dark Grey",Electronics,"HomeTheater,TV&Video",4.4,2165.0,45,1080335.0,581,0.8952,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5950358189644048
307,B09PLD9TCD,Kodak 126 cm (50 inches) Bezel-Less Design Series 4K Ultra HD Smart Android LED TV 50UHDX7XPROBL (Black),Electronics,"HomeTheater,TV&Video",4.2,1510.0,37,40768490.0,414,0.9175,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9569387185201026
308,B0B8ZKWGKD,"ZORBES® Wall Adapter Holder for Alexa Echo Dot 4th Generation,A Space-Saving Solution with Cord Management for Your Smart Home Speakers -White (Holder Only)",Electronics,"HomeTheater,TV&Video",4.3,106.0,15,94658.0,395,0.958,positive,1,"Topic 1: Value, Usability & Everyday Products",0.85045139605531
309,B09NNJ9WYM,Sansui 80cm (32 inches) HD Ready Smart LED TV JSY32SKHD (BLACK) With Bezel-less Design,Electronics,"HomeTheater,TV&Video",3.7,129.0,45,1417710.0,1003,0.9794,positive,1,"Topic 1: Value, Usability & Everyday Products",0.617489405964729
310,B08H5L8V1L,"Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey)",Computers&Accessories,Accessories&Peripherals,4.3,3049.0,66,1155571.0,845,0.9617,positive,3,"Topic 3: Charging, Cables & Connectivity",0.6519930201331505
311,B0B8CXTTG3,MI 80 cm (32 inches) HD Ready Smart Android LED TV 5A Pro | L32M7-EAIN (Black),Electronics,"HomeTheater,TV&Video",4.2,32840.0,35,558247160.0,759,0.9625,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9835363025799929
312,B09HCH3JZG,"Bestor ® 8K Hdmi 2.1 Cable 48Gbps 9.80Ft/Ultra High Speed Hdmi Braided Cord For Roku Tv/Ps5/Hdtv/Blu-Ray Projector, Laptop, Television, Personal Computer, Xbox, Ps4, Ps5, Ps4 Pro (1 M, Grey)",Electronics,"HomeTheater,TV&Video",4.4,390.0,63,272610.0,1464,0.9594,positive,3,"Topic 3: Charging, Cables & Connectivity",0.6319585583120205
313,B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),Electronics,"HomeTheater,TV&Video",3.5,621.0,23,1676079.0,1147,0.9547,positive,1,"Topic 1: Value, Usability & Everyday Products",0.47710735081193667
314,B09SB6SJB4,"Amazon Brand - Solimo Fast Charging Braided Type C Data Cable Seam, Suitable For All Supported Mobile Phones (1 Meter, Black)",Computers&Accessories,Accessories&Peripherals,4.1,265.0,78,34185.0,710,0.9674,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8287711712760089
315,B08NW8GHCJ,"Synqe USB C to USB C 60W Nylon Braided Fast Charging Type C to Type C Cable Compatible with Samsung Galaxy Note 20/Ultra, S20 S22 S21 S20 FE A73 A53 A33 (2M, Black)",Computers&Accessories,Accessories&Peripherals,4.3,838.0,61,325982.0,526,0.9456,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9841236406624312
316,B09YHLPQYT,Shopoflux Silicone Remote Cover for Mi Smart TV and Mi TV Stick/MI Box S / 3S / MI 4X / 4A Smart LED TV (Black),Electronics,"HomeTheater,TV&Video",4.2,143.0,59,35178.0,844,0.9797,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9871712734723267
317,B08G1RW2Q3,"EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White)",Computers&Accessories,Accessories&Peripherals,4.0,151.0,63,45149.0,638,0.964,positive,3,"Topic 3: Charging, Cables & Connectivity",0.6043841545418055
318,B08YXJJW8H,"LUNAGARIYA®, Protective Case Compatible with JIO Settop Box Remote Control,PU Leather Cover Holder (Before Placing Order,Please Compare The Dimensions of The Product with Your Remote)",Electronics,"HomeTheater,TV&Video",3.9,200.0,38,49400.0,709,0.9891,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9884413471049875
319,B09P8M18QM,7SEVEN® Compatible with Fire Tv Stick Remote with Voice Command Feature Suitable for Second Generation Amazon Fire Tv Stick Remote Only - Pairing Must,Electronics,"HomeTheater,TV&Video",3.3,227.0,54,310763.0,486,0.273,positive,1,"Topic 1: Value, Usability & Everyday Products",0.720533315041225
320,B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)",Electronics,"HomeTheater,TV&Video",3.8,538.0,60,107062.0,417,0.9531,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9754277757663883
321,B07VJ9ZTXS,Aine HDMI Male to VGA Female Video Converter Adapter Cable (Black),Electronics,"HomeTheater,TV&Video",4.0,171.0,50,51129.0,1512,0.9951,positive,1,"Topic 1: Value, Usability & Everyday Products",0.4482455523302845
322,B084872DQY,Mi 80 cm (32 inches) HD Ready Android Smart LED TV 4A PRO | L32M5-AL (Black),Electronics,"HomeTheater,TV&Video",4.3,27508.0,0,412592492.0,5146,0.9955,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5828664182468676
323,B00GGGOYEU,Storite USB 2.0 A to Mini 5 pin B Cable for External HDDS/Camera/Card Readers (150cm - 1.5M),Computers&Accessories,Accessories&Peripherals,3.9,1454.0,57,434746.0,591,0.7389,positive,3,"Topic 3: Charging, Cables & Connectivity",0.8961297041299132
324,B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),Electronics,"HomeTheater,TV&Video",4.2,2951.0,52,73745490.0,286,0.3818,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9222035476058795
325,B0BQRJ3C47,"REDTECH USB-C to Lightning Cable 3.3FT, [Apple MFi Certified] Lightning to Type C Fast Charging Cord Compatible with iPhone 14/13/13 pro/Max/12/11/X/XS/XR/8, Supports Power Delivery - White",Computers&Accessories,Accessories&Peripherals,5.0,,75,,86,0.0,neutral,1,"Topic 1: Value, Usability & Everyday Products",0.8510802790816905
326,B095JPKPH3,OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black),Electronics,"HomeTheater,TV&Video",4.1,6753.0,11,418679247.0,3228,0.849,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.6866856759656982
327,B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),Electronics,"HomeTheater,TV&Video",3.9,3518.0,51,86187482.0,2607,0.9921,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.5306509115028459
328,B09DSXK8JX,Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),Electronics,"HomeTheater,TV&Video",4.2,1510.0,46,15853490.0,414,0.9175,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9569387185201026
329,B08V9C4B1J,"Synqe Type C to Type C Short Fast Charging 60W Cable Compatible with Samsung Galaxy Z Fold3 5G, Z Flip3 5G, S22 5G, S22 Ultra, S21, S20, S20FE, A52, A73, A53 (0.25M, Black)",Computers&Accessories,Accessories&Peripherals,4.3,838.0,65,292462.0,526,0.9456,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9841236406624312
330,B08PKBMJKS,Airtel DigitalTV HD Setup Box Remote,Electronics,"HomeTheater,TV&Video",3.8,136.0,61,26792.0,852,0.9118,positive,1,"Topic 1: Value, Usability & Everyday Products",0.9856415703151541
331,B0B8VQ7KDS,Airtel Digital TV HD Set Top Box with FTA Pack | Unlimited Entertainment + Recording Feature + Free Standard Installation (6 Months Pack),Electronics,"HomeTheater,TV&Video",4.3,301.0,48,390999.0,303,0.7003,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5045437278312077
332,B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",Computers&Accessories,Accessories&Peripherals,4.4,19763.0,20,30019997.0,352,0.9169,positive,3,"Topic 3: Charging, Cables & Connectivity",0.6691290979342351
333,B09RWQ7YR6,MI 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey),Electronics,"HomeTheater,TV&Video",4.3,21252.0,33,998822748.0,1155,0.9936,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9418590242407584
334,B00OFM6PEO,"Storite USB Extension Cable USB 3.0 Male to Female Extension Cable High Speed 5GBps Extension Cable Data Transfer for Keyboard, Mouse, Flash Drive, Hard Drive, Printer and More- 1.5M - Blue",Computers&Accessories,Accessories&Peripherals,4.3,1902.0,63,568698.0,192,0.9141,positive,1,"Topic 1: Value, Usability & Everyday Products",0.5828327985370637
335,B0BF57RN3K,"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240*280 Pixel High Resolution",Electronics,WearableTechnology,4.2,13937.0,91,25072663.0,2959,0.9952,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9968888878859296
336,B0B3RRWSF6,"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240*240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating",Electronics,WearableTechnology,4.3,27696.0,80,55336608.0,4327,0.9995,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9976709902094865
337,B0B5B6PQCT,"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 70% Color Gamut, 150+ Watch Faces, Multi-Sport Modes,HR,SpO2, IP68(Active Black)",Electronics,WearableTechnology,3.8,17831.0,75,35644169.0,2780,0.999,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9969469107939997
338,B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,Electronics,Mobiles&Accessories,4.3,178912.0,7,366590688.0,1610,0.9883,positive,3,"Topic 3: Charging, Cables & Connectivity",0.9069346757899626
339,B0BBN4DZBD,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,Mobiles&Accessories,4.0,7807.0,28,50737693.0,1159,0.9849,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9905159274675264
340,B0B3CPQ5PF,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,4.3,17415.0,0,505017585.0,5819,0.997,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9979734201878909
341,B0B3CQBRB4,"OnePlus Nord 2T 5G (Gray Shadow, 8GB RAM, 128GB Storage)",Electronics,Mobiles&Accessories,4.3,17415.0,0,505017585.0,5819,0.997,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9979734201878909
342,B0BBN56J5H,"Redmi A1 (Black, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Android 12",Electronics,Mobiles&Accessories,4.0,7807.0,28,50737693.0,1159,0.9849,positive,2,"Topic 2: Smart Devices, Wearables & Audio",0.9905159274675264
